rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:57.978840
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:59.297915
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:17:00.641992
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:17:01.960067
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:17:03.261142
-77, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:17:04.598218
-77, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:17:05.897293
-79, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:07.198367
-79, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:08.557445
-77, 0, 0, -112, -14, 2, 2, , 2020-08-16T10:17:09.881521
-77, 0, 0, -112, -14, 2, 2, , 2020-08-16T10:17:11.198596
-79, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:17:12.568674
-79, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:17:13.878749
-79, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:17:15.195824
-77, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:17:16.540901
-77, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:17:17.877978
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:19.199053
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:20.538130
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:21.878207
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:23.179281
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:24.512357
-80, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:17:25.816432
-80, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:17:27.140508
-82, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:28.494585
-82, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:17:29.815661
-82, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:31.136736
-82, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:17:32.467812
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:17:33.776887
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:17:35.094963
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:17:36.379036
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:17:37.717113
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:17:39.055189
-81, 0, 0, -113, -14, 2, 3, , 2020-08-16T10:17:40.360264
-81, 0, 0, -113, -14, 2, 3, , 2020-08-16T10:17:41.693340
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:43.016416
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:44.319490
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:45.638566
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:46.955641
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:48.299718
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:17:49.613793
